id	higherClassification	bed	catalogNumber	modified	formation	genus	occurrenceRemarks	coordinatePrecision	sex	dateIdentified	taxonRank	maximumDepthInMeters	otherCatalogNumbers	subgenus	county	typeStatus	locality	stateProvince	recordNumber	identifiedBy	collectionCode	continent	lifeStage	preparations	phylum	kingdom	decimalLatitude	scientificNameAuthorship	decimalLongitude	group	type	family	maximumElevationInMeters	recordedBy	countryCode	country	references	waterBody	informationWithheld	minimumElevationInMeters	class	order	individualCount	language	nomenclaturalStatus	identificationRemarks	verbatimEventDate	fieldNotes	institutionCode	eventDate	member	basisOfRecord	scientificName	minimumDepthInMeters
ark:87286/B2/4b0199fd-6f8b-43a7-af8e-2dc56c2ea23d	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton capitatus		000014637	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Jackson County; dried up bottom of pond; near road going W opposite road going E to Parramore Landing on Lake Seminole, crossing Fl. Rt. 271.		75980		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Michx.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81016				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1977-09-13		PreservedSpecimen	Croton capitatus	
ark:87286/B2/23a531a9-e02e-4f5a-9815-eca54a7eeafe	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton capitatus		000014638	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Jackson County; dried up bottom of pond; near road going W opposite road going E to Parramore Landing on Lake Seminole, crossing Fl. Rt. 271.		75980		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Michx.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81017				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1977-09-13		PreservedSpecimen	Croton capitatus	
ark:87286/B2/7b3647b2-42a1-44b7-9bcb-491e8818d86e	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton capitatus		000014639	2009-06-17 16:18:16.0		Croton	leaves entire & with long petioles.		Undetermined		Species					Nontype	Florida; Gadsden County; 8.0 miles south of R/R tracks in River Junction, Fla., and in forks of S/R 269 & S/R 270.		6488		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Michx.			PreservedSpecimen	Euphorbiaceae		A. Gholson Jr.	US	UNITED STATES	http://www.morphbank.net/81018				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1977-08-04		PreservedSpecimen	Croton capitatus	
ark:87286/B2/f30d8827-9b8a-4e73-a233-3574419bc852	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton capitatus		000014640	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Gadsden County; Morgan Pond, at jct. of Co. rds 269 and 270A, S of Chattahoochee.		81049		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Michx.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey, Angus Gholson, Wilson Baker	US	UNITED STATES	http://www.morphbank.net/81019				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1983-11-05		PreservedSpecimen	Croton capitatus	
ark:87286/B2/1e14503e-c158-4c47-8483-7abe98a89dd7	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton capitatus		000014641	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Jackson County; near C-164 road, opposite side from Poston Pond, a bit N of jct. with C-69A, near Lovedale.		75984		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Michx.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81020			21	Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1977-09-13		PreservedSpecimen	Croton capitatus	
ark:87286/B2/51edf2ee-4282-4c21-88b5-c865e6e0e194	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton capitatus		000014642	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Jackson County; near road going W opposite road going E. to Paramore Landing on Lake Seminole, crossing Fla. Rt. 271.		75938		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Michx.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81021				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1977-07-16		PreservedSpecimen	Croton capitatus	
ark:87286/B2/91cf1d29-0bc5-4263-a9e7-410eaa0dbf39	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton linearis		000014643	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Dade County; Coral [Gables]; coral rock regions.		2-7-1933		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Delzie Demaree	US	UNITED STATES	http://www.morphbank.net/81022				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1933-02-07		PreservedSpecimen	Croton linearis	
ark:87286/B2/8457dab3-c597-4b45-a77c-d4dff6f0ea21	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton linearis		000014644	2009-06-17 16:18:16.0		Croton	shrub, slender, branched from near the base, up to ca. .7 m high.		Undetermined		Species					Nontype	Florida; Dade County; pinelands. Homestead.		58103		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81023				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1959-01-31		PreservedSpecimen	Croton linearis	
ark:87286/B2/85a3e131-5549-4694-a1cc-1bd0caf05055	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton linearis		000014645	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Dade County; Pineland, vicinity of Coconut Grove.		58237		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81024				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1960-01-26		PreservedSpecimen	Croton linearis	
ark:87286/B2/cf320e41-b35a-448a-9656-50d2f5991720	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton linearis		000014646	2009-06-17 16:18:16.0		Croton	plants to 1.5 m, shrub.		Undetermined		Species					Nontype	Florida; Dade County; slash pine flatwoods on limerock, Long Pine Key, Everglades National Park.		63462		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey, D. B. Ward, D. Burch	US	UNITED STATES	http://www.morphbank.net/81025				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1964-04-18		PreservedSpecimen	Croton linearis	
ark:87286/B2/09b80cfc-57f0-4c4f-a28f-3ced53205705	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton linearis		000014647	2009-06-17 16:18:16.0		Croton	shrubs to ca 1.5 m high.		Undetermined		Species					Nontype	Florida; Dade County; slash pine flatwoods on limerock, Long Pine Key, Everglades National Park.		63461		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey, D. B. Ward, D. Burch	US	UNITED STATES	http://www.morphbank.net/81026				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1964-04-18		PreservedSpecimen	Croton linearis	
ark:87286/B2/0e5cf5b0-93e7-469d-aae5-d01d78baa41b	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus Croton glandulosus var. floridanus		000014648	2009-06-17 16:18:16.0		Croton			Undetermined		Variety					Nontype	Florida; Collier County; Sand dunes; Marco Island.		65555		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Ferguson) R.W. Long			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81027				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1964-11-21		PreservedSpecimen	Croton glandulosus var. floridanus	
ark:87286/B2/74021075-9f36-4c83-b46f-10f08315d61e	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014649	2009-06-17 16:18:16.0		Croton	Annual with taproot. Leaves lanceolate, often serrate. Fruit in capsule, 4-5 mm long. Stems are yellowish green.		Undetermined		Species					Nontype	Florida; Volusia County; grass median. I-95 and mile marker 249.		41		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Amanda R. Travis	US	UNITED STATES	http://www.morphbank.net/81028				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1997-10-14		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/73259816-8366-4248-a1ba-4e6071635e88	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014650	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Highlands County; grove by SAL RR, 2.1 mi. N. of Sebring on US alt. 27.		384		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		D. Burch	US	UNITED STATES	http://www.morphbank.net/81029				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1964-06-08		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/eada475e-10bb-4c29-a58f-aaa78a43e2b5	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014651	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Pinellas County; Beach, W. Ruscoe property.		266		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Andre F. Clewell	US	UNITED STATES	http://www.morphbank.net/81030				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1959-08-10		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/b29f36df-a390-4727-8df4-88997b73bf19	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014652	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Franklin County; upper beach along Ochlockonee Bay just W of hiway 98 bridge (S of Panacea).		11837		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/81031				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1988-09-29		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/a00de8f1-d87e-48ff-b2bb-f07c504a8dc7	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014653	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Franklin County; edge of airstrip parking area at Tyson Harbor.		6046		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/81032				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1982-07-17		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/82c3f522-5de9-4e92-bd26-31d6c623f964	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014654	2009-06-17 16:18:16.0		Croton	flowers white.		Undetermined		Species					Nontype	Florida; Franklin County; 2 miles west of [Carrabelle]; on sandy beach.		3772		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Sidney McDaniel	US	UNITED STATES	http://www.morphbank.net/81033				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1963-10-06		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/65a135aa-ed51-4e14-a605-15aedf4ebe9b	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014655	2009-06-17 16:18:16.0		Croton	Staminate flowers with white corolla.		Undetermined		Species					Nontype	Florida; Gadsden County; along railroad tracks at W 7th Ave.		2192		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		J. B. Nelson	US	UNITED STATES	http://www.morphbank.net/81034				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1982-07-11		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/7a73854c-4bca-4dd4-899d-e29a096a9aa5	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014656	2009-06-17 16:18:16.0		Croton	root with spicy scent; small plants.		Undetermined		Species					Nontype	Florida; Franklin County; waste area around docks; adjacent to Julia Mae Restaurant, [Carrabelle].		1023		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		J. B. Nelson, B. J. Frier	US	UNITED STATES	http://www.morphbank.net/81035				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1978-08-12		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/0c08a3a0-c3d3-422d-9975-70a5ec09bc2e	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014657	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Madison County; roadside two miles south of Lovette on Hwy.		112		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Gwynn W. Ramsey	US	UNITED STATES	http://www.morphbank.net/81036				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1961-06-22		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/ef21b3e2-2321-4235-8048-7a7e68a55b66	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014658	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Levy County; turkey oak ridges; P. O. Bronson.		36115		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Delzie Demaree	US	UNITED STATES	http://www.morphbank.net/81037				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1954-09-10		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/185c6f94-bb20-4eb4-a0c9-b70756559bf8	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014659	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Bay County; Around wet margin of Deerpoint Lake Dam, N of Panama City.		4811		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Robert L. Lazor	US	UNITED STATES	http://www.morphbank.net/81038				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1970-09-10		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/0ca412d0-1639-4506-be70-45b4cb86546b	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014660	2009-06-17 16:18:16.0		Croton	flowers white.		Undetermined		Species					Nontype	Florida; Lake County; 3 mi. e. of jct. of U.S. 27 and Fla. Rt. 50 (e. of Clermont).		2472		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Walter S. Judd, D. B. Ward, Beverly Judd	US	UNITED STATES	http://www.morphbank.net/81039				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1979-09-29		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/718c6b1b-1c9d-43d8-bb72-c0499c58d666	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014661	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Bay County; Panama City.		15069		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Robert Kral, Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81040				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1962-07-21		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/dfcfdf94-6943-458b-9ac5-8654fa488a89	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014662	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Citrus County; six miles south southeast of Dunnellon on exposed roadside sands.		6906		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Robert Kral, Mabel Kral	US	UNITED STATES	http://www.morphbank.net/81041				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1958-06-16		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/5c32e14b-609c-4d48-adbe-aa0fb55e1d43	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014663	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Hernando County; Pasture, 4.5 miles N of Brooksville.		57204		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81042				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1958-07-12		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/68be9cd0-fdcf-4fda-89d4-42178a97bdb0	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014664	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Leon County; Sandy clearing of scrub oak ridge, 4 miles SE of Tallahassee.		58699		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81043				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1959-06-11		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/f70e588c-cc10-4ecf-b2fc-e3448b4937ac	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014665	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Franklin County; dry sandy soil bordering small ditch along The Prado just E of 24th Street in Apalachicola.		7541		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/81044				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1984-08-30		PreservedSpecimen	Croton glandulosus	
ark:87286/B2/b2f8fcce-995f-47e6-9366-f99d9b13b415	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton glandulosus		000014666	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Jackson County; Apalachee Game Management Area. 0.3 mi. N. of Little Zion Baptist church on a dirt road.		678		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Euphorbiaceae		Gary R. Knight	US	UNITED STATES	http://www.morphbank.net/81045				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1982-07-26		PreservedSpecimen	Croton glandulosus	
