id	attributionLinkURL	modified	subjectPart	WorldRegion	ProvinceState	resourceCreationTechnique	variantDescription	Credit	LocationCreated	licensingException	captureDevice	accessURI	dateIdentified	provider	tag	UsageTerms	serviceExpectation	creator	format	sex	identificationQualifier	title	lifeStage	metadataCreator	WebStatement	City	Owner	CreateDate	reviewerComments	subjectCategoryVocabulary	language	PixelXDimension	nameAccordingTo	comments	taxonCoverage	CVterm	reviewer	physicalSetting	licenseLogoURL	available	identifier	Sublocation	metadataProvider	furtherInformationURL	attributionLogoURL	timeOfDay	scientificNameID	rights	description	vernacularName	LocationShown	subtype	CountryCode	providerManagedID	CountryName	PixelYDimension	source	scientificName	subjectOrientation	variantLiteral	MetadataDate	metadataLanguageLiteral	temporal	type	digitizationDate	taxonCount	otherScientificName	Rating	caption	identifiedBy
ark:87286/B2/79c1286b-217f-475d-9a6f-f229b1300847		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87928&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:15fd4fa3-68db-48d4-8cb0-6110668d6596		morphbank.net	http://www.morphbank.net/87928	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87928		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/47ff81b9-6d07-4486-93d3-ef4358605109		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87929&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:27b5b061-1c75-47e6-a3d8-0357b98fb9ae		morphbank.net	http://www.morphbank.net/87929	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87929		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/15a4213a-bf6c-4834-aa41-c05c1fac1d1a		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87930&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:1c97ecbc-4397-4526-85b3-86d662e209bc		morphbank.net	http://www.morphbank.net/87930	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87930		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/d7951ea9-e31c-49c5-bc33-fe10e74c8cf4		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87931&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:c0feb08c-bb4c-4b9c-a354-135c78ef9013		morphbank.net	http://www.morphbank.net/87931	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87931		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/04261b02-419d-4ba3-9534-9ad92b9b814a		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87932&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:8775bdaa-c730-4e0c-ab9d-9662428f7045		morphbank.net	http://www.morphbank.net/87932	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87932		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/f61beff1-91c6-43fc-bd86-3b35fba2d0b4		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87933&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:d13c2e4b-11bd-456f-9c80-f8bcef04055d		morphbank.net	http://www.morphbank.net/87933	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87933		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/578ee275-ac25-4694-ae48-89e81884e10b		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87934&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:6cbf89d9-5e33-4115-b19a-3462c8693e8f		morphbank.net	http://www.morphbank.net/87934	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87934		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/32145700-a29b-4f63-9701-7f7ee8a0c7a8		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87935&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:642802ad-72e0-453a-ac99-749fc223e49f		morphbank.net	http://www.morphbank.net/87935	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87935		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/baea190e-88b1-47c0-b642-35b1b7622f79		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87936&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:de5171cb-15e4-4e6f-8f80-927c4b077642		morphbank.net	http://www.morphbank.net/87936	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87936		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/a3a6b12d-e809-4668-b6c5-dffcb159e6d5		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87937&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:b82ad4d9-2b83-480e-bae3-638e36305ccf		morphbank.net	http://www.morphbank.net/87937	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87937		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/5cc013dc-d5c6-405b-b9ae-b9538a5e5f5e		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87938&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:ab7758d9-dfcf-4257-ad86-21cfffe36d64		morphbank.net	http://www.morphbank.net/87938	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87938		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/655642b5-e8c7-40e1-a5f9-58037a2602ed		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87939&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:1daab1bd-32fe-4eba-9d8e-c4e79f42493c		morphbank.net	http://www.morphbank.net/87939	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87939		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/4b0199fd-6f8b-43a7-af8e-2dc56c2ea23d		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87940&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:a5669730-34a9-45aa-a1b4-d7eb54343001		morphbank.net	http://www.morphbank.net/87940	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87940		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/23a531a9-e02e-4f5a-9815-eca54a7eeafe		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87941&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:688ec188-b187-4391-97ae-572b3432f7e7		morphbank.net	http://www.morphbank.net/87941	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87941		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/7b3647b2-42a1-44b7-9bcb-491e8818d86e		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87942&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:7f8c5742-596c-49f2-bf8d-f3bb74ec6ac2		morphbank.net	http://www.morphbank.net/87942	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87942		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/f30d8827-9b8a-4e73-a233-3574419bc852		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87943&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:ebb58474-a8f9-429a-ac89-be274d1854e7		morphbank.net	http://www.morphbank.net/87943	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87943		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/1e14503e-c158-4c47-8483-7abe98a89dd7		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87944&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:1d7704c5-a048-40d9-b1d2-a1166b4b2c76		morphbank.net	http://www.morphbank.net/87944	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87944		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/51edf2ee-4282-4c21-88b5-c865e6e0e194		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87945&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton capitatus		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:9174794c-af57-4b2a-8c17-538c1f2fd340		morphbank.net	http://www.morphbank.net/87945	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87945		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/91cf1d29-0bc5-4263-a9e7-410eaa0dbf39		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87946&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton linearis		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:1805a68e-6ff7-44fd-a5fa-42c9b146f723		morphbank.net	http://www.morphbank.net/87946	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87946		3582			Herbarium Specimen	best quality		en		StillImage						
ark:87286/B2/8457dab3-c597-4b45-a77c-d4dff6f0ea21		2010-02-04 14:55:21.0	Plant body			No preparation		Austin Mast amast@bio.fsu.edu			Reflected light, macrophotography	http://www.morphbank.net?id=87947&imgType=jpeg		http://www.morphbank.net/77409	Plant body			Ken Womble	image/jpeg			image of Croton linearis		morphbank.net	<a rel="license" href="http://creativecommons.org/licenses/by-nc-sa/3.0/us/"> <img alt="Creative Commons License" style="border-width:0" src="http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png" /> </a>		Austin Mast amast@bio.fsu.edu					3000							http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	2006-07-15	urn:uuid:4ae22a8f-c7ec-48ad-b862-caa7e18ca511		morphbank.net	http://www.morphbank.net/87947	http://www.morphbank.net/images/userLogos/77409.gif			by-nc-sa	New Image added to the data base, using Excel					http://www.morphbank.net/87947		3582			Herbarium Specimen	best quality		en		StillImage						
